f;Z';Z'';x;n;gamma;Z''_0;x_0
 0.00000001166; 33.93512461233; 0.00000000000; -7.93333333333; 0.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000001359; 33.93512461233; 0.00000000000; -7.86666666667; 1.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000001585; 33.93512461233; 0.00000000000; -7.80000000000; 2.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000001848; 33.93512461233; -0.00000000000; -7.73333333333; 3.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000002154; 33.93512461233; -0.00000000000; -7.66666666667; 4.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000002512; 33.93512461233; -0.00000000000; -7.60000000000; 5.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000002929; 33.93512461233; -0.00000000000; -7.53333333333; 6.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000003415; 33.93512461233; -0.00000000000; -7.46666666667; 7.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000003981; 33.93512461233; -0.00000000000; -7.40000000000; 8.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000004642; 33.93512461233; -0.00000000000; -7.33333333333; 9.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000005412; 33.93512461233; -0.00000000000; -7.26666666667; 10.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000006310; 33.93512461233; -0.00000000000; -7.20000000000; 11.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000007356; 33.93512461233; -0.00000000000; -7.13333333333; 12.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000008577; 33.93512461233; -0.00000000000; -7.06666666667; 13.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000010000; 33.93512461233; -0.00000000000; -7.00000000000; 14.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000011659; 33.93512461233; -0.00000000000; -6.93333333333; 15.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000013594; 33.93512461233; -0.00000000000; -6.86666666667; 16.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000015849; 33.93512461233; -0.00000000000; -6.80000000000; 17.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000018478; 33.93512461233; -0.00000000000; -6.73333333333; 18.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000021544; 33.93512461233; -0.00000000000; -6.66666666667; 19.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000025119; 33.93512461233; -0.00000000000; -6.60000000000; 20.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000029286; 33.93512461233; -0.00000000000; -6.53333333333; 21.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000034145; 33.93512461233; -0.00000000000; -6.46666666667; 22.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000039811; 33.93512461233; -0.00000000000; -6.40000000000; 23.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000046416; 33.93512461233; -0.00000000000; -6.33333333333; 24.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000054117; 33.93512461233; -0.00000000000; -6.26666666667; 25.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000063096; 33.93512461233; -0.00000000000; -6.20000000000; 26.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000073564; 33.93512461233; -0.00000000000; -6.13333333333; 27.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000085770; 33.93512461233; -0.00000000000; -6.06666666667; 28.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000100000; 33.93512461233; -0.00000000000; -6.00000000000; 29.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000116591; 33.93512461233; -0.00000000000; -5.93333333333; 30.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000135936; 33.93512461233; -0.00000000000; -5.86666666667; 31.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000158489; 33.93512461233; -0.00000000000; -5.80000000000; 32.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000184785; 33.93512461233; -0.00000000000; -5.73333333333; 33.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000215443; 33.93512461233; -0.00000000000; -5.66666666667; 34.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000251189; 33.93512461233; -0.00000000000; -5.60000000000; 35.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000292864; 33.93512461233; -0.00000000000; -5.53333333333; 36.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000341455; 33.93512461233; -0.00000000000; -5.46666666667; 37.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000398107; 33.93512461233; -0.00000000000; -5.40000000000; 38.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000464159; 33.93512461233; -0.00000000000; -5.33333333333; 39.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000541170; 33.93512461233; -0.00000000000; -5.26666666667; 40.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000630957; 33.93512461233; -0.00000000000; -5.20000000000; 41.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000735642; 33.93512461233; -0.00000000000; -5.13333333333; 42.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00000857696; 33.93512461233; -0.00000000000; -5.06666666667; 43.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00001000000; 33.93512461233; -0.00000000000; -5.00000000000; 44.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00001165914; 33.93512461233; -0.00000000000; -4.93333333333; 45.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00001359356; 33.93512461233; -0.00000000000; -4.86666666667; 46.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00001584893; 33.93512461233; -0.00000000000; -4.80000000000; 47.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00001847850; 33.93512461233; -0.00000000000; -4.73333333333; 48.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00002154435; 33.93512461233; -0.00000000000; -4.66666666667; 49.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00002511886; 33.93512461233; -0.00000000000; -4.60000000000; 50.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00002928645; 33.93512461233; -0.00000000000; -4.53333333333; 51.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00003414549; 33.93512461233; -0.00000000001; -4.46666666667; 52.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00003981072; 33.93512461233; -0.00000000001; -4.40000000000; 53.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00004641589; 33.93512461233; -0.00000000001; -4.33333333333; 54.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00005411695; 33.93512461233; -0.00000000001; -4.26666666667; 55.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00006309573; 33.93512461233; -0.00000000002; -4.20000000000; 56.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00007356423; 33.93512461233; -0.00000000002; -4.13333333333; 57.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00008576959; 33.93512461233; -0.00000000003; -4.06666666667; 58.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00010000000; 33.93512461233; -0.00000000004; -4.00000000000; 59.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00011659144; 33.93512461233; -0.00000000005; -3.93333333333; 60.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00013593564; 33.93512461233; -0.00000000006; -3.86666666667; 61.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00015848932; 33.93512461233; -0.00000000009; -3.80000000000; 62.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00018478498; 33.93512461233; -0.00000000013; -3.73333333333; 63.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00021544347; 33.93512461233; -0.00000000017; -3.66666666667; 64.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00025118864; 33.93512461233; -0.00000000020; -3.60000000000; 65.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00029286446; 33.93512461233; -0.00000000024; -3.53333333333; 66.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00034145489; 33.93512461233; -0.00000000036; -3.46666666667; 67.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00039810717; 33.93512461233; -0.00000000051; -3.40000000000; 68.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00046415888; 33.93512461233; -0.00000000066; -3.33333333333; 69.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00054116953; 33.93512461233; -0.00000000080; -3.26666666667; 70.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00063095734; 33.93512461233; -0.00000000095; -3.20000000000; 71.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00073564225; 33.93512461233; -0.00000000140; -3.13333333333; 72.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00085769590; 33.93512461233; -0.00000000200; -3.06666666667; 73.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00100000000; 33.93512461233; -0.00000000261; -3.00000000000; 74.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00116591440; 33.93512461233; -0.00000000321; -2.93333333333; 75.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00135935639; 33.93512461233; -0.00000000381; -2.86666666667; 76.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00158489319; 33.93512461233; -0.00000000536; -2.80000000000; 77.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00184784980; 33.93512461233; -0.00000000785; -2.73333333333; 78.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00215443469; 33.93512461233; -0.00000001033; -2.66666666667; 79.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00251188643; 33.93512461233; -0.00000001282; -2.60000000000; 80.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00292864456; 33.93512461233; -0.00000001530; -2.53333333333; 81.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00341454887; 33.93512461233; -0.00000002039; -2.46666666667; 82.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00398107171; 33.93512461233; -0.00000003064; -2.40000000000; 83.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00464158883; 33.93512461233; -0.00000004088; -2.33333333333; 84.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00541169527; 33.93512461233; -0.00000005113; -2.26666666667; 85.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00630957344; 33.93512461233; -0.00000006137; -2.20000000000; 86.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00735642254; 33.93512461233; -0.00000007700; -2.13333333333; 87.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.00857695899; 33.93512461233; -0.00000011923; -2.06666666667; 88.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.01000000000; 33.93512461233; -0.00000016146; -2.00000000000; 89.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.01165914401; 33.93512461233; -0.00000020369; -1.93333333333; 90.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.01359356391; 33.93512461233; -0.00000024592; -1.86666666667; 91.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.01584893192; 33.93512461233; -0.00000028839; -1.80000000000; 92.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.01847849797; 33.93512461233; -0.00000046244; -1.73333333333; 93.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.02154434690; 33.93512461233; -0.00000063649; -1.66666666667; 94.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.02511886432; 33.93512461233; -0.00000081054; -1.60000000000; 95.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.02928644565; 33.93512461233; -0.00000098459; -1.53333333333; 96.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.03414548874; 33.93512461233; -0.00000115864; -1.46666666667; 97.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.03981071706; 33.93512461233; -0.00000178648; -1.40000000000; 98.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.04641588834; 33.93512461233; -0.00000250385; -1.33333333333; 99.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.05411695265; 33.93512461233; -0.00000322121; -1.26666666667; 100.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.06309573445; 33.93512461233; -0.00000393857; -1.20000000000; 101.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.07356422545; 33.93512461233; -0.00000465594; -1.13333333333; 102.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.08576958986; 33.93512461233; -0.00000687063; -1.06666666667; 103.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.10000000000; 33.93512461233; -0.00000982730; -1.00000000000; 104.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.11659144012; 33.93512461233; -0.00001278396; -0.93333333333; 105.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.13593563909; 33.93512461233; -0.00001574062; -0.86666666667; 106.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.15848931925; 33.93512461233; -0.00001869729; -0.80000000000; 107.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.18478497974; 33.93512461233; -0.00002628800; -0.73333333333; 108.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.21544346900; 33.93512461233; -0.00003847410; -0.66666666667; 109.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.25118864315; 33.93512461233; -0.00005066019; -0.60000000000; 110.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.29286445646; 33.93512461233; -0.00006284628; -0.53333333333; 111.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.34145488738; 33.93512461233; -0.00007503238; -0.46666666667; 112.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.39810717055; 33.93512461233; -0.00009998189; -0.40000000000; 113.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.46415888336; 33.93512461233; -0.00015020773; -0.33333333333; 114.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.54116952655; 33.93512461233; -0.00020043357; -0.26666666667; 115.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.63095734448; 33.93512461233; -0.00025065941; -0.20000000000; 116.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.73564225446; 33.93512461233; -0.00030088526; -0.13333333333; 117.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 0.85769589859; 33.93512461233; -0.00037760148; -0.06666666667; 118.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 1.00000000000; 33.93512461233; -0.00058461082; -0.00000000000; 119.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 1.16591440118; 33.93512461233; -0.00079162016; 0.06666666667; 120.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 1.35935639088; 33.93512461233; -0.00099862950; 0.13333333333; 121.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 1.58489319246; 33.93512461233; -0.00120563884; 0.20000000000; 122.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 1.84784979742; 33.93512461233; -0.00141419558; 0.26666666667; 123.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 2.15443469003; 33.93512461233; -0.00226739914; 0.33333333333; 124.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 2.51188643151; 33.93512461233; -0.00312060269; 0.40000000000; 125.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 2.92864456463; 33.93512461233; -0.00397380624; 0.46666666667; 126.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 3.41454887383; 33.93512461233; -0.00482700980; 0.53333333333; 127.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 3.98107170553; 33.93512461233; -0.00568021335; 0.60000000000; 128.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 4.64158883361; 33.93512461233; -0.00875950611; 0.66666666667; 129.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 5.41169526546; 33.93512461233; -0.01227604455; 0.73333333333; 130.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 6.30957344480; 33.93512461233; -0.01579258299; 0.80000000000; 131.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 7.35642254460; 33.93512461233; -0.01930912143; 0.86666666667; 132.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 8.57695898591; 33.93512461233; -0.02282565987; 0.93333333333; 133.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 10.00000000000; 33.93512461233; -0.03368875640; 1.00000000000; 134.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 11.65914401180; 33.93512461233; -0.04818241685; 1.06666666667; 135.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 13.59356390878; 33.93512461233; -0.06267607730; 1.13333333333; 136.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 15.84893192461; 33.93512461233; -0.07716973775; 1.20000000000; 137.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 18.47849797422; 33.93512461233; -0.09166339820; 1.26666666667; 138.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 21.54434690032; 33.93512461233; -0.12890043192; 1.33333333333; 139.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 25.11886431510; 33.93512461233; -0.18863707259; 1.40000000000; 140.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 29.28644564625; 33.93512461233; -0.24837371327; 1.46666666667; 141.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 34.14548873834; 33.93512461233; -0.30811035395; 1.53333333333; 142.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 39.81071705535; 33.93512461233; -0.36784699462; 1.60000000000; 143.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 46.41588833613; 33.93512461233; -0.49026196563; 1.66666666667; 144.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 54.11695265465; 33.93512461233; -0.73647073061; 1.73333333333; 145.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 63.09573444802; 33.93512461233; -0.98267949560; 1.80000000000; 146.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 73.56422544596; 33.93512461233; -1.22888826059; 1.86666666667; 147.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 85.76958985909; 33.93512461233; -1.47509702557; 1.93333333333; 148.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 100.00000000000; 33.93512461233; -1.76077983790; 2.00000000000; 149.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 116.59144011798; 33.93512461233; -2.45282061478; 2.06666666667; 150.00000000000; 0.00000000000; 0.00000000000; 0.00000000000
 135.93563908785; 33.93512461233; -3.14486139166; 2.13333333333; 151.00000000000; 0.00000000001; 0.00000000000; 0.00000000001
 158.48931924611; 33.93512461233; -3.95158723405; 2.20000000000; 152.00000000000; 0.00000000006; 0.00000000000; 0.00000000006
